period,respondent,respondent-name,fueltype,type-name,value,value-units
2025-06-27 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3739.0,megawatthours
2025-06-27 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,123.0,megawatthours
2025-06-27 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,982.0,megawatthours
2025-06-27 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10445.0,megawatthours
2025-06-27 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3742.0,megawatthours
2025-06-27 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,123.0,megawatthours
2025-06-27 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,28.0,megawatthours
2025-06-27 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9983.0,megawatthours
2025-06-27 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3739.0,megawatthours
2025-06-27 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,124.0,megawatthours
2025-06-27 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-27 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9720.0,megawatthours
2025-06-27 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3731.0,megawatthours
2025-06-27 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,121.0,megawatthours
2025-06-27 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-27 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9868.0,megawatthours
2025-06-27 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3731.0,megawatthours
2025-06-27 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,121.0,megawatthours
2025-06-27 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-27 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10366.0,megawatthours
2025-06-27 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3736.0,megawatthours
2025-06-27 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,117.0,megawatthours
2025-06-27 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-27 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11168.0,megawatthours
2025-06-27 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3734.0,megawatthours
2025-06-27 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,118.0,megawatthours
2025-06-27 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-27 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12332.0,megawatthours
2025-06-27 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3732.0,megawatthours
2025-06-27 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,135.0,megawatthours
2025-06-27 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-27 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13969.0,megawatthours
2025-06-27 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3730.0,megawatthours
2025-06-27 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,278.0,megawatthours
2025-06-27 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-27 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15458.0,megawatthours
2025-06-27 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3730.0,megawatthours
2025-06-27 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,280.0,megawatthours
2025-06-27 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-27 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16861.0,megawatthours
2025-06-27 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3725.0,megawatthours
2025-06-27 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,314.0,megawatthours
2025-06-27 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-27 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17454.0,megawatthours
2025-06-27 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2025-06-27 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,297.0,megawatthours
2025-06-27 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,37.0,megawatthours
2025-06-27 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17380.0,megawatthours
2025-06-27 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3704.0,megawatthours
2025-06-27 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-27 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,466.0,megawatthours
2025-06-27 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,594.0,megawatthours
2025-06-26 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17117.0,megawatthours
2025-06-26 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3717.0,megawatthours
2025-06-26 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,546.0,megawatthours
2025-06-26 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1992.0,megawatthours
2025-06-26 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16333.0,megawatthours
2025-06-26 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3717.0,megawatthours
2025-06-26 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,448.0,megawatthours
2025-06-26 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3575.0,megawatthours
2025-06-26 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15412.0,megawatthours
2025-06-26 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3696.0,megawatthours
2025-06-26 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,434.0,megawatthours
2025-06-26 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4952.0,megawatthours
2025-06-26 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14616.0,megawatthours
2025-06-26 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3632.0,megawatthours
2025-06-26 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,448.0,megawatthours
2025-06-26 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5648.0,megawatthours
2025-06-26 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13950.0,megawatthours
2025-06-26 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3520.0,megawatthours
2025-06-26 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,483.0,megawatthours
2025-06-26 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5657.0,megawatthours
2025-06-26 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13535.0,megawatthours
2025-06-26 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3405.0,megawatthours
2025-06-26 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,498.0,megawatthours
2025-06-26 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5563.0,megawatthours
2025-06-26 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12953.0,megawatthours
2025-06-26 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3287.0,megawatthours
2025-06-26 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,399.0,megawatthours
2025-06-26 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5766.0,megawatthours
2025-06-26 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12585.0,megawatthours
2025-06-26 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3211.0,megawatthours
2025-06-26 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,358.0,megawatthours
2025-06-26 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5494.0,megawatthours
2025-06-26 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11585.0,megawatthours
2025-06-26 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3204.0,megawatthours
2025-06-26 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,274.0,megawatthours
2025-06-26 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5025.0,megawatthours
2025-06-26 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10387.0,megawatthours
2025-06-26 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3205.0,megawatthours
2025-06-26 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,263.0,megawatthours
2025-06-26 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4203.0,megawatthours
2025-06-26 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9967.0,megawatthours
2025-06-26 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3189.0,megawatthours
2025-06-26 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,215.0,megawatthours
2025-06-26 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2867.0,megawatthours
2025-06-26 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10663.0,megawatthours
2025-06-26 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3135.0,megawatthours
2025-06-26 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,159.0,megawatthours
2025-06-26 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,803.0,megawatthours
2025-06-26 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10603.0,megawatthours
2025-06-26 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3074.0,megawatthours
2025-06-26 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,126.0,megawatthours
2025-06-26 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,18.0,megawatthours
2025-06-26 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10170.0,megawatthours
2025-06-26 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3024.0,megawatthours
2025-06-26 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,122.0,megawatthours
2025-06-26 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,-1.0,megawatthours
2025-06-26 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10002.0,megawatthours
2025-06-26 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2971.0,megawatthours
2025-06-26 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,119.0,megawatthours
2025-06-26 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-26 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10284.0,megawatthours
2025-06-26 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2894.0,megawatthours
2025-06-26 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,128.0,megawatthours
2025-06-26 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-26 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10981.0,megawatthours
2025-06-26 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2866.0,megawatthours
2025-06-26 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,178.0,megawatthours
2025-06-26 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-26 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12032.0,megawatthours
2025-06-26 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2865.0,megawatthours
2025-06-26 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,217.0,megawatthours
2025-06-26 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-26 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13243.0,megawatthours
2025-06-26 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2865.0,megawatthours
2025-06-26 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,232.0,megawatthours
2025-06-26 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,-1.0,megawatthours
2025-06-26 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14871.0,megawatthours
2025-06-26 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2863.0,megawatthours
2025-06-26 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,250.0,megawatthours
2025-06-26 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-26 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16519.0,megawatthours
2025-06-26 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2862.0,megawatthours
2025-06-26 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,297.0,megawatthours
2025-06-26 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-26 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18077.0,megawatthours
2025-06-26 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2862.0,megawatthours
2025-06-26 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,361.0,megawatthours
2025-06-26 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-26 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18825.0,megawatthours
2025-06-26 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2861.0,megawatthours
2025-06-26 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,737.0,megawatthours
2025-06-26 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,41.0,megawatthours
2025-06-26 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19469.0,megawatthours
2025-06-26 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2857.0,megawatthours
2025-06-26 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-26 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,691.0,megawatthours
2025-06-26 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,734.0,megawatthours
2025-06-25 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18958.0,megawatthours
2025-06-25 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2855.0,megawatthours
2025-06-25 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,584.0,megawatthours
2025-06-25 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2503.0,megawatthours
2025-06-25 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18220.0,megawatthours
2025-06-25 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2855.0,megawatthours
2025-06-25 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,640.0,megawatthours
2025-06-25 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4022.0,megawatthours
2025-06-25 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17072.0,megawatthours
2025-06-25 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2856.0,megawatthours
2025-06-25 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,631.0,megawatthours
2025-06-25 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5376.0,megawatthours
2025-06-25 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15522.0,megawatthours
2025-06-25 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2861.0,megawatthours
2025-06-25 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,614.0,megawatthours
2025-06-25 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6407.0,megawatthours
2025-06-25 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14436.0,megawatthours
2025-06-25 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2864.0,megawatthours
2025-06-25 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,613.0,megawatthours
2025-06-25 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6445.0,megawatthours
2025-06-25 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13537.0,megawatthours
2025-06-25 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2865.0,megawatthours
2025-06-25 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,500.0,megawatthours
2025-06-25 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6157.0,megawatthours
2025-06-25 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12706.0,megawatthours
2025-06-25 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2867.0,megawatthours
2025-06-25 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,479.0,megawatthours
2025-06-25 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6311.0,megawatthours
2025-06-25 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12067.0,megawatthours
2025-06-25 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2869.0,megawatthours
2025-06-25 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,343.0,megawatthours
2025-06-25 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,6360.0,megawatthours
2025-06-25 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11481.0,megawatthours
2025-06-25 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2866.0,megawatthours
2025-06-25 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,280.0,megawatthours
2025-06-25 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5686.0,megawatthours
2025-06-25 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10566.0,megawatthours
2025-06-25 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2863.0,megawatthours
2025-06-25 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,252.0,megawatthours
2025-06-25 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4719.0,megawatthours
2025-06-25 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10913.0,megawatthours
2025-06-25 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2866.0,megawatthours
2025-06-25 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,215.0,megawatthours
2025-06-25 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2940.0,megawatthours
2025-06-25 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11700.0,megawatthours
2025-06-25 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2866.0,megawatthours
2025-06-25 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,175.0,megawatthours
2025-06-25 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,822.0,megawatthours
2025-06-25 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11762.0,megawatthours
2025-06-25 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2865.0,megawatthours
2025-06-25 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,145.0,megawatthours
2025-06-25 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,8.0,megawatthours
2025-06-25 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11158.0,megawatthours
2025-06-25 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2864.0,megawatthours
2025-06-25 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,133.0,megawatthours
2025-06-25 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-25 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11365.0,megawatthours
2025-06-25 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2857.0,megawatthours
2025-06-25 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2025-06-25 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,129.0,megawatthours
2025-06-25 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2025-06-25 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11486.0,megawatthours
